,lin,en,pls,pcr,rf,gbr,Net1,Net2,Net3,Net4,Net5
0,-0.15022053638609112,-32.34433781814917,-0.20709755606926583,-1.3707937718799896,0.8483068704656573,0.7410571742014656,-0.12411767338360602,0.003163896222137086,-0.18135432454977196,0.07616400564677706,-0.539088920776515
1,-0.5338974030568753,-59.18624736625051,-0.7780048037970033,-3.1491197288118133,0.6310638309640206,0.5145283082760106,0.1984164341565796,-0.15672145502226043,-0.5458339982704088,0.5027358028703692,0.05906858185779518
2,-0.49494794004401355,-28.325610542000145,-1.7185911155870466,-12.410755916970869,0.8726551303755538,0.8636555076236894,-0.21913152288069027,-0.30512976803262704,-1.080740060252595,0.023664305467221425,-0.31864388876754
3,-0.04562152320821711,-0.03860957284928124,-0.06487891048507,-0.943339113111159,-0.8988403754400225,-1.8482193565877583,0.0001681493838343595,-0.011927086340624005,-0.01858620129542765,-1.0574131410260854,-0.011583776618764752
4,-0.21514758106292997,-52.80173209867917,-0.4223355824804871,-2.1512253335907996,-0.17202825865935356,-0.3943770192947762,-0.2055311636099144,-0.32929745678606714,-0.20648938911354442,-0.5990344152799796,-0.25344482910772226
5,-0.07563373544205931,-40.17021951681546,-0.13368259957693884,-1.2851645641660752,0.07732169467523098,-0.10352141596160847,-0.08055154644039941,-0.4649788639942589,-0.38249707785679976,-0.1644465934963153,-0.11147355842553552
